Shipment_ID,Date,Year,Month,Quarter,Carrier,Origin,Destination,Cargo_Type,Mode,Client_Type,Incoterm,Warehouse,Analyst,Planned_Days,Actual_Days,Delay_Days,On_Time,Cargo_Value,Freight_Cost,SLA_Penalty,Customs_Hold,Delivered
SHP-109850,2023-02-02,2023,2,1,DHL,Busan,Mumbai,Pharma,Rail,Government,EXW,WH-North,Analyst_C,12,12,0,1,13963.41,825.25,0.0,0,1
SHP-617678,2023-12-03,2023,12,4,FedEx,New York,Hamburg,Perishables,Road,Government,DAP,WH-West,Analyst_B,4,3,0,1,15759.65,1486.02,0.0,0,1
SHP-975119,2024-03-11,2024,3,1,Maersk,Rotterdam,New York,Consumer Goods,Rail,SMB,CIF,WH-South,Analyst_D,9,8,0,1,20500.97,1354.87,0.0,0,1
SHP-783323,2022-02-05,2022,2,1,CMA CGM,Hamburg,Toronto,Chemicals,Road,Startup,DDP,WH-North,Analyst_D,5,4,0,1,5078.47,999.22,0.0,0,1
SHP-983848,2023-11-22,2023,11,4,FedEx,New York,Hamburg,Electronics,Sea Freight,SMB,DDP,WH-South,Analyst_E,20,20,0,1,13680.85,896.34,0.0,1,1
SHP-190984,2022-03-17,2022,3,1,FedEx,Shanghai,New York,Pharma,Rail,Enterprise,DDP,WH-South,Analyst_C,12,15,3,0,3447.66,894.0,17.88,0,1
SHP-771647,2023-12-09,2023,12,4,DHL,New York,Los Angeles,Machinery,Sea Freight,SMB,DAP,WH-Central,Analyst_E,20,20,0,1,500.0,870.11,0.0,0,1
SHP-162125,2022-01-30,2022,1,1,UPS,Hamburg,Singapore,Perishables,Sea Freight,Government,FOB,WH-Central,Analyst_A,19,18,0,1,14566.04,1252.84,0.0,0,1
SHP-746625,2022-07-22,2022,7,3,Maersk,Singapore,Los Angeles,Perishables,Air Freight,SMB,DDP,WH-East,Analyst_C,4,3,0,1,10487.69,1424.94,0.0,0,1
SHP-936219,2024-12-08,2024,12,4,XPO Logistics,London,Tokyo,Automotive,Road,Startup,CIF,WH-East,Analyst_C,4,5,1,0,28879.27,2076.02,10.38,0,1
SHP-463450,2022-04-11,2022,4,2,Maersk,Tokyo,Toronto,Machinery,Sea Freight,Government,FOB,WH-North,Analyst_A,22,21,0,1,6628.71,1191.87,0.0,0,1
SHP-867384,2022-05-29,2022,5,2,FedEx,Busan,Hamburg,Automotive,Road,Enterprise,FOB,WH-West,Analyst_E,4,4,0,1,708.62,391.31,0.0,0,1
SHP-784026,2024-01-25,2024,1,1,UPS,Singapore,Los Angeles,Automotive,Road,Government,DDP,WH-Central,Analyst_A,5,5,0,1,6033.96,1049.04,0.0,0,1
SHP-267401,2023-03-09,2023,3,1,DB Schenker,Dubai,Tokyo,Automotive,Road,SMB,DDP,WH-South,Analyst_D,7,6,0,1,24131.77,2066.19,0.0,0,1
SHP-710371,2023-09-25,2023,9,3,DHL,Busan,Singapore,Electronics,Sea Freight,SMB,DAP,WH-South,Analyst_A,22,22,0,1,13487.81,1374.43,0.0,0,1
SHP-946862,2022-03-30,2022,3,1,XPO Logistics,Tokyo,Dubai,Chemicals,Rail,Startup,DAP,WH-North,Analyst_A,12,12,0,1,5580.66,788.79,0.0,0,1
SHP-847664,2022-05-06,2022,5,2,Kuehne+Nagel,Shanghai,London,Consumer Goods,Road,SMB,FOB,WH-East,Analyst_D,7,6,0,1,650.5,853.58,0.0,1,1
SHP-568026,2022-11-23,2022,11,4,Maersk,Tokyo,New York,Pharma,Rail,SMB,DAP,WH-South,Analyst_B,9,9,0,1,1605.41,714.73,0.0,0,1
SHP-221026,2023-01-14,2023,1,1,Maersk,London,London,Perishables,Road,Enterprise,FOB,WH-North,Analyst_C,4,13,9,0,13510.84,1083.45,81.26,0,1
SHP-554641,2023-05-28,2023,5,2,DB Schenker,Hamburg,Mumbai,Automotive,Sea Freight,Startup,FOB,WH-West,Analyst_D,20,19,0,1,649.03,521.3,0.0,0,1
SHP-572449,2022-03-24,2022,3,1,Kuehne+Nagel,Dubai,New York,Electronics,Sea Freight,Enterprise,FOB,WH-South,Analyst_A,21,21,0,1,4376.69,779.8,0.0,0,1
SHP-209831,2023-04-11,2023,4,2,Maersk,Hamburg,Toronto,Chemicals,Air Freight,Government,DAP,WH-South,Analyst_B,3,2,0,1,7254.99,1696.93,0.0,0,1
SHP-709450,2024-10-21,2024,10,4,Kuehne+Nagel,Shanghai,Tokyo,Chemicals,Air Freight,Startup,CIF,WH-East,Analyst_C,3,2,0,1,35047.55,4546.0,0.0,1,1
SHP-445690,2024-08-09,2024,8,3,Maersk,Rotterdam,Mumbai,Pharma,Road,SMB,FOB,WH-West,Analyst_B,6,12,6,0,16411.43,1669.84,66.79,1,1
SHP-257342,2022-02-22,2022,2,1,UPS,Rotterdam,Dubai,Electronics,Road,SMB,FOB,WH-North,Analyst_E,6,12,6,0,26884.45,2365.89,85.17,0,1
SHP-137779,2023-01-05,2023,1,1,DHL,Los Angeles,Singapore,Chemicals,Air Freight,Startup,DDP,WH-North,Analyst_C,5,4,0,1,10537.82,1428.91,0.0,1,1
SHP-962932,2024-09-22,2024,9,3,XPO Logistics,New York,Hamburg,Chemicals,Sea Freight,Enterprise,FOB,WH-West,Analyst_E,22,21,0,1,2073.62,1003.1,0.0,0,1
SHP-549982,2024-01-16,2024,1,1,CMA CGM,Shanghai,Tokyo,Pharma,Air Freight,Government,FOB,WH-East,Analyst_B,3,2,0,1,2879.7,774.02,0.0,0,1
SHP-573769,2023-07-09,2023,7,3,Kuehne+Nagel,London,Sydney,Pharma,Rail,Government,DDP,WH-Central,Analyst_A,12,18,6,0,1832.47,1074.67,42.99,0,1
SHP-252103,2022-03-15,2022,3,1,Maersk,Los Angeles,Dubai,Perishables,Road,Enterprise,DDP,WH-West,Analyst_C,5,4,0,1,15869.22,1121.91,0.0,0,1
SHP-233881,2024-04-17,2024,4,2,DHL,Tokyo,Tokyo,Electronics,Rail,Enterprise,EXW,WH-South,Analyst_D,12,12,0,1,2570.13,361.14,0.0,0,1
SHP-217693,2022-08-28,2022,8,3,DHL,Busan,Singapore,Pharma,Sea Freight,Enterprise,EXW,WH-Central,Analyst_E,21,21,0,1,3931.21,754.66,0.0,0,1
SHP-967677,2022-11-04,2022,11,4,UPS,Los Angeles,Mumbai,Pharma,Air Freight,Enterprise,DDP,WH-West,Analyst_D,5,5,0,1,7093.05,1194.68,0.0,0,1
SHP-391183,2022-07-25,2022,7,3,DHL,Tokyo,Hamburg,Machinery,Road,Startup,DAP,WH-Central,Analyst_A,6,5,0,1,70314.95,5071.37,0.0,0,1
SHP-306992,2023-10-01,2023,10,4,Kuehne+Nagel,Singapore,Los Angeles,Automotive,Air Freight,Startup,DAP,WH-North,Analyst_A,4,3,0,1,17433.67,2828.77,0.0,0,1
SHP-836299,2024-05-19,2024,5,2,FedEx,Busan,Hamburg,Chemicals,Air Freight,Startup,EXW,WH-North,Analyst_D,4,3,0,1,2298.17,556.55,0.0,0,1
SHP-314486,2024-12-19,2024,12,4,Maersk,Tokyo,Tokyo,Automotive,Road,Enterprise,CIF,WH-Central,Analyst_B,7,6,0,1,8519.97,1244.46,0.0,0,1
SHP-669266,2024-12-16,2024,12,4,Kuehne+Nagel,Shanghai,Mumbai,Chemicals,Road,SMB,CIF,WH-East,Analyst_A,4,3,0,1,71318.34,4894.85,0.0,0,1
SHP-224074,2022-07-03,2022,7,3,UPS,Busan,Dubai,Automotive,Rail,SMB,DDP,WH-East,Analyst_C,9,8,0,1,16427.45,938.9,0.0,1,1
SHP-541840,2024-02-06,2024,2,1,Maersk,Dubai,Mumbai,Pharma,Air Freight,Government,DAP,WH-South,Analyst_B,3,3,0,1,713.57,678.01,0.0,0,1
SHP-460784,2022-11-27,2022,11,4,UPS,Los Angeles,Dubai,Textiles,Sea Freight,Enterprise,FOB,WH-North,Analyst_D,20,19,0,1,1878.27,436.48,0.0,1,1
SHP-217101,2023-07-30,2023,7,3,UPS,Tokyo,Tokyo,Pharma,Sea Freight,Enterprise,DDP,WH-Central,Analyst_B,21,21,0,1,1684.84,733.6,0.0,0,1
SHP-122307,2023-02-19,2023,2,1,Maersk,Dubai,Mumbai,Electronics,Road,Startup,EXW,WH-Central,Analyst_C,6,5,0,1,52918.81,3742.08,0.0,0,1
SHP-319707,2024-12-07,2024,12,4,Kuehne+Nagel,New York,New York,Consumer Goods,Sea Freight,SMB,DDP,WH-East,Analyst_B,23,23,0,1,40747.53,2316.19,0.0,0,1
SHP-389466,2023-10-05,2023,10,4,FedEx,Busan,Dubai,Consumer Goods,Road,Startup,EXW,WH-South,Analyst_D,4,4,0,1,2833.65,1149.27,0.0,0,1
SHP-370004,2022-02-19,2022,2,1,Kuehne+Nagel,Los Angeles,New York,Perishables,Rail,Startup,DAP,WH-Central,Analyst_E,8,8,0,1,2748.46,930.46,0.0,0,1
SHP-839251,2024-08-19,2024,8,3,XPO Logistics,Hamburg,Hamburg,Textiles,Road,SMB,DAP,WH-East,Analyst_D,4,19,15,0,7319.73,943.07,47.15,0,1
SHP-308237,2024-07-28,2024,7,3,Kuehne+Nagel,New York,New York,Consumer Goods,Rail,SMB,CIF,WH-East,Analyst_E,12,12,0,1,7637.35,1319.53,0.0,0,1
SHP-233037,2023-08-12,2023,8,3,UPS,Hamburg,Mumbai,Machinery,Air Freight,Government,EXW,WH-Central,Analyst_E,3,28,25,0,1757.04,424.22,42.42,0,1
SHP-753313,2024-11-01,2024,11,4,Kuehne+Nagel,Shanghai,New York,Pharma,Air Freight,SMB,EXW,WH-East,Analyst_E,2,2,0,1,4827.01,800.48,0.0,0,1
SHP-151946,2023-04-28,2023,4,2,XPO Logistics,Dubai,Dubai,Electronics,Air Freight,Startup,CIF,WH-Central,Analyst_E,3,3,0,1,875.89,1039.48,0.0,0,1
SHP-609257,2024-01-14,2024,1,1,DHL,Tokyo,Mumbai,Chemicals,Rail,Government,DDP,WH-Central,Analyst_B,10,9,0,1,41684.24,2795.84,0.0,0,1
SHP-769715,2022-06-02,2022,6,2,Kuehne+Nagel,Tokyo,New York,Electronics,Air Freight,Startup,EXW,WH-Central,Analyst_D,3,3,0,1,567.14,659.23,0.0,0,1
SHP-348918,2022-01-27,2022,1,1,DB Schenker,Los Angeles,Hamburg,Textiles,Air Freight,Enterprise,CIF,WH-East,Analyst_A,3,3,0,1,558.29,716.72,0.0,0,1
SHP-482995,2024-11-21,2024,11,4,Maersk,Hamburg,Toronto,Chemicals,Rail,Enterprise,DAP,WH-East,Analyst_E,12,12,0,1,12726.62,1126.34,0.0,0,1
SHP-820084,2023-01-01,2023,1,1,Maersk,Tokyo,Dubai,Consumer Goods,Air Freight,Startup,FOB,WH-West,Analyst_E,5,12,7,0,1190.76,734.48,17.14,0,1
SHP-272287,2023-03-31,2023,3,1,Maersk,Tokyo,Los Angeles,Machinery,Air Freight,Government,EXW,WH-Central,Analyst_E,5,4,0,1,3378.32,1019.87,0.0,0,1
SHP-902947,2022-07-09,2022,7,3,DHL,Tokyo,Dubai,Machinery,Road,Startup,DDP,WH-Central,Analyst_D,5,5,0,1,7513.95,1019.9,0.0,0,1
SHP-333620,2022-05-03,2022,5,2,DB Schenker,Tokyo,Dubai,Automotive,Road,Government,FOB,WH-West,Analyst_B,7,6,0,1,17888.28,1854.1,0.0,0,1
SHP-921786,2024-10-01,2024,10,4,Maersk,Dubai,Singapore,Perishables,Rail,Government,DDP,WH-North,Analyst_D,11,11,0,1,5022.72,667.47,0.0,0,1
SHP-406750,2024-01-24,2024,1,1,UPS,Rotterdam,Mumbai,Automotive,Air Freight,Enterprise,DAP,WH-South,Analyst_D,2,2,0,1,85484.17,11209.29,0.0,1,1
SHP-836443,2024-02-07,2024,2,1,DB Schenker,New York,Los Angeles,Electronics,Rail,Enterprise,DAP,WH-West,Analyst_B,10,16,6,0,6866.28,1074.68,38.69,0,1
SHP-232124,2022-02-24,2022,2,1,FedEx,Hamburg,New York,Consumer Goods,Air Freight,Enterprise,DAP,WH-East,Analyst_B,3,2,0,1,37136.52,5348.08,0.0,1,1
SHP-235861,2023-01-28,2023,1,1,Maersk,Singapore,Hamburg,Automotive,Rail,SMB,CIF,WH-East,Analyst_E,9,8,0,1,10195.62,1279.64,0.0,0,1
SHP-947146,2023-06-16,2023,6,2,DHL,Hamburg,London,Pharma,Rail,Startup,DAP,WH-South,Analyst_E,10,10,0,1,140775.86,7740.87,0.0,0,1
SHP-789395,2024-06-09,2024,6,2,DHL,Rotterdam,Los Angeles,Chemicals,Road,Enterprise,EXW,WH-West,Analyst_D,6,6,0,1,30782.48,2433.56,0.0,0,1
SHP-742003,2022-11-17,2022,11,4,UPS,Busan,Sydney,Textiles,Rail,SMB,FOB,WH-Central,Analyst_A,9,8,0,1,7307.06,1222.22,0.0,0,1
SHP-997443,2022-07-22,2022,7,3,XPO Logistics,London,Dubai,Textiles,Road,Startup,DAP,WH-Central,Analyst_B,4,4,0,1,16748.32,1277.66,0.0,0,1
SHP-253797,2022-11-19,2022,11,4,Kuehne+Nagel,Busan,Los Angeles,Chemicals,Rail,Enterprise,DDP,WH-Central,Analyst_E,9,8,0,1,4747.74,1077.52,0.0,0,1
SHP-328167,2022-02-02,2022,2,1,DB Schenker,Busan,Mumbai,Automotive,Air Freight,Startup,EXW,WH-North,Analyst_E,3,2,0,1,4680.38,1275.47,0.0,0,1
SHP-915136,2022-05-19,2022,5,2,Maersk,Rotterdam,Singapore,Machinery,Rail,Enterprise,EXW,WH-East,Analyst_C,12,11,0,1,1083.62,404.74,0.0,0,1
SHP-190980,2022-08-04,2022,8,3,DB Schenker,Dubai,Tokyo,Consumer Goods,Air Freight,Startup,FOB,WH-North,Analyst_A,5,5,0,1,2185.7,1094.4,0.0,0,1
SHP-791519,2023-09-13,2023,9,3,CMA CGM,Dubai,London,Perishables,Road,Startup,DDP,WH-South,Analyst_E,5,7,2,0,127439.43,7809.56,130.16,1,1
SHP-365686,2024-04-29,2024,4,2,DB Schenker,Dubai,Dubai,Chemicals,Road,Enterprise,DDP,WH-East,Analyst_E,4,4,0,1,1247.49,516.98,0.0,0,1
SHP-960594,2023-10-14,2023,10,4,DB Schenker,Los Angeles,Singapore,Chemicals,Rail,SMB,EXW,WH-North,Analyst_A,11,11,0,1,2713.97,459.97,0.0,0,1
SHP-808891,2022-03-06,2022,3,1,DHL,Shanghai,Los Angeles,Pharma,Road,Startup,EXW,WH-North,Analyst_D,4,3,0,1,6016.14,1133.1,0.0,0,1
SHP-553328,2023-04-14,2023,4,2,CMA CGM,Rotterdam,Mumbai,Perishables,Sea Freight,Government,DDP,WH-South,Analyst_A,21,20,0,1,6306.9,530.71,0.0,0,1
SHP-639771,2022-09-22,2022,9,3,Maersk,Shanghai,Mumbai,Consumer Goods,Rail,Enterprise,DAP,WH-North,Analyst_C,12,36,24,0,11834.09,1237.58,99.01,0,1
SHP-669836,2022-01-05,2022,1,1,XPO Logistics,Los Angeles,Tokyo,Automotive,Road,Enterprise,FOB,WH-Central,Analyst_C,5,4,0,1,3534.25,412.13,0.0,0,1
SHP-155278,2023-04-02,2023,4,2,DHL,New York,Singapore,Pharma,Road,Startup,CIF,WH-West,Analyst_E,4,3,0,1,12914.4,974.18,0.0,0,1
SHP-743201,2024-07-11,2024,7,3,Kuehne+Nagel,Busan,Singapore,Consumer Goods,Rail,Startup,DDP,WH-South,Analyst_B,12,11,0,1,34674.51,2388.14,0.0,0,1
SHP-225334,2023-01-05,2023,1,1,UPS,Singapore,New York,Machinery,Road,Enterprise,DDP,WH-North,Analyst_E,6,5,0,1,41349.6,3401.16,0.0,1,1
SHP-175443,2023-05-19,2023,5,2,UPS,Tokyo,Tokyo,Pharma,Air Freight,SMB,CIF,WH-South,Analyst_A,3,2,0,1,4702.91,1390.93,0.0,0,1
SHP-137714,2024-08-29,2024,8,3,DB Schenker,Dubai,New York,Consumer Goods,Air Freight,Enterprise,EXW,WH-North,Analyst_C,5,4,0,1,16338.4,2955.65,0.0,0,0
SHP-746831,2022-12-04,2022,12,4,XPO Logistics,New York,Hamburg,Electronics,Air Freight,SMB,FOB,WH-South,Analyst_D,5,8,3,0,1354.15,765.79,13.78,0,1
SHP-589630,2023-06-13,2023,6,2,Maersk,Hamburg,Singapore,Perishables,Sea Freight,Government,FOB,WH-Central,Analyst_E,22,45,23,0,2470.88,826.83,158.48,0,1
SHP-389302,2022-06-05,2022,6,2,CMA CGM,Busan,Sydney,Consumer Goods,Rail,SMB,DAP,WH-West,Analyst_A,10,10,0,1,1302.21,464.75,0.0,0,1
SHP-975901,2022-10-25,2022,10,4,DHL,Los Angeles,Dubai,Consumer Goods,Rail,SMB,CIF,WH-North,Analyst_D,9,8,0,1,6439.33,807.61,0.0,0,1
SHP-806392,2023-11-03,2023,11,4,DHL,New York,Dubai,Perishables,Sea Freight,Startup,DAP,WH-East,Analyst_E,20,20,0,1,2033.44,364.4,0.0,0,1
SHP-939585,2023-02-16,2023,2,1,UPS,Dubai,Los Angeles,Pharma,Road,Startup,EXW,WH-Central,Analyst_A,6,5,0,1,796.46,164.98,0.0,0,1
SHP-136737,2023-07-23,2023,7,3,Kuehne+Nagel,London,Toronto,Consumer Goods,Rail,SMB,CIF,WH-West,Analyst_A,12,11,0,1,3976.0,1181.02,0.0,0,1
SHP-798982,2022-09-06,2022,9,3,DB Schenker,London,Los Angeles,Textiles,Road,Enterprise,EXW,WH-Central,Analyst_E,6,6,0,1,593.24,600.06,0.0,0,1
SHP-622570,2024-10-05,2024,10,4,DHL,Dubai,Sydney,Chemicals,Sea Freight,Government,EXW,WH-Central,Analyst_D,22,21,0,1,45054.7,2772.86,0.0,0,1
SHP-377011,2024-11-21,2024,11,4,DB Schenker,Singapore,London,Perishables,Road,SMB,DAP,WH-South,Analyst_A,4,3,0,1,3118.13,597.27,0.0,0,1
SHP-851922,2022-05-28,2022,5,2,FedEx,New York,New York,Pharma,Road,Government,DAP,WH-Central,Analyst_D,6,5,0,1,27755.6,2261.09,0.0,0,1
SHP-118057,2022-04-19,2022,4,2,DB Schenker,Rotterdam,Dubai,Perishables,Sea Freight,Startup,CIF,WH-West,Analyst_D,21,24,3,0,3421.18,599.86,15.0,0,1
SHP-323137,2024-01-19,2024,1,1,XPO Logistics,Dubai,Tokyo,Machinery,Rail,SMB,CIF,WH-West,Analyst_A,11,10,0,1,1263.67,540.94,0.0,0,1
SHP-443147,2022-03-02,2022,3,1,UPS,Singapore,Toronto,Automotive,Road,SMB,FOB,WH-East,Analyst_D,5,5,0,1,36341.57,2915.5,0.0,0,1
SHP-427642,2024-07-31,2024,7,3,DB Schenker,Los Angeles,Hamburg,Consumer Goods,Sea Freight,Government,EXW,WH-North,Analyst_C,22,22,0,1,7790.75,1155.86,0.0,0,1
SHP-353883,2023-04-13,2023,4,2,XPO Logistics,Rotterdam,Toronto,Pharma,Air Freight,Startup,DAP,WH-South,Analyst_D,5,5,0,1,99583.37,12335.01,0.0,0,1
SHP-875059,2024-06-16,2024,6,2,DHL,Busan,Tokyo,Consumer Goods,Road,SMB,EXW,WH-Central,Analyst_C,5,4,0,1,3547.28,630.93,0.0,0,1
SHP-825344,2022-01-22,2022,1,1,Kuehne+Nagel,London,Toronto,Automotive,Air Freight,Enterprise,DDP,WH-Central,Analyst_C,2,3,1,0,3657.49,1108.76,5.54,1,1
SHP-368156,2024-07-04,2024,7,3,DB Schenker,Los Angeles,Dubai,Consumer Goods,Rail,Enterprise,DDP,WH-West,Analyst_B,9,9,0,1,28532.2,2263.91,0.0,0,1
SHP-768241,2022-03-22,2022,3,1,FedEx,New York,Hamburg,Consumer Goods,Road,Enterprise,CIF,WH-West,Analyst_C,7,7,0,1,28815.06,2364.51,0.0,0,1
SHP-471114,2023-02-23,2023,2,1,XPO Logistics,Busan,Tokyo,Chemicals,Sea Freight,Enterprise,CIF,WH-West,Analyst_B,22,24,2,0,8539.1,754.44,9.05,0,0
SHP-365216,2022-11-28,2022,11,4,FedEx,New York,Mumbai,Consumer Goods,Road,Startup,EXW,WH-East,Analyst_E,5,5,0,1,183500.0,11662.42,0.0,0,1
SHP-193737,2023-07-07,2023,7,3,DHL,Tokyo,Dubai,Machinery,Rail,Government,EXW,WH-North,Analyst_B,12,12,0,1,4616.75,890.68,0.0,0,1
SHP-754089,2023-01-29,2023,1,1,DHL,Shanghai,New York,Pharma,Sea Freight,Startup,CIF,WH-South,Analyst_B,20,22,2,0,1137.03,236.01,3.15,1,1
SHP-451003,2023-02-25,2023,2,1,Maersk,Los Angeles,Hamburg,Consumer Goods,Air Freight,Startup,CIF,WH-Central,Analyst_B,5,5,0,1,1659.68,422.01,0.0,0,1
SHP-645638,2024-11-19,2024,11,4,DB Schenker,London,New York,Machinery,Road,SMB,DAP,WH-North,Analyst_E,4,4,0,1,4654.99,1123.15,0.0,0,1
SHP-847576,2022-07-01,2022,7,3,UPS,New York,Hamburg,Chemicals,Sea Freight,SMB,EXW,WH-Central,Analyst_E,20,22,2,0,59106.97,3221.63,38.66,0,1
SHP-161617,2024-08-08,2024,8,3,FedEx,Rotterdam,Tokyo,Textiles,Rail,SMB,CIF,WH-West,Analyst_A,12,14,2,0,5276.14,595.42,3.97,0,1
SHP-565343,2024-05-06,2024,5,2,XPO Logistics,New York,London,Pharma,Road,Startup,CIF,WH-North,Analyst_B,7,6,0,1,63202.29,3903.96,0.0,0,1
SHP-273723,2024-06-07,2024,6,2,Maersk,Tokyo,Hamburg,Machinery,Rail,SMB,DDP,WH-West,Analyst_E,12,11,0,1,12715.54,904.88,0.0,0,1
SHP-195918,2022-02-17,2022,2,1,Kuehne+Nagel,Shanghai,London,Machinery,Road,Enterprise,DDP,WH-East,Analyst_A,6,5,0,1,31892.76,2150.61,0.0,0,1
SHP-262208,2024-04-12,2024,4,2,CMA CGM,Busan,Tokyo,Pharma,Road,Government,DAP,WH-North,Analyst_A,4,4,0,1,11891.96,885.17,0.0,0,1
SHP-709678,2024-07-27,2024,7,3,UPS,Rotterdam,London,Electronics,Rail,Enterprise,EXW,WH-East,Analyst_D,9,9,0,1,11759.24,1184.17,0.0,0,1
SHP-262904,2024-10-18,2024,10,4,Maersk,Rotterdam,Toronto,Chemicals,Rail,SMB,EXW,WH-West,Analyst_C,12,12,0,1,19962.1,1537.0,0.0,0,1
SHP-825999,2024-02-13,2024,2,1,DHL,Rotterdam,Singapore,Textiles,Rail,Government,FOB,WH-West,Analyst_A,10,10,0,1,3077.81,266.53,0.0,0,1
SHP-482141,2024-01-05,2024,1,1,Maersk,Rotterdam,Toronto,Electronics,Rail,Enterprise,DDP,WH-Central,Analyst_C,10,9,0,1,3126.14,1030.49,0.0,0,1
SHP-737129,2024-04-07,2024,4,2,DB Schenker,Tokyo,Tokyo,Consumer Goods,Rail,Startup,DDP,WH-Central,Analyst_C,12,41,29,0,11274.6,1242.28,120.09,0,1
SHP-725564,2022-02-17,2022,2,1,CMA CGM,Dubai,Hamburg,Pharma,Sea Freight,Government,EXW,WH-North,Analyst_C,22,22,0,1,107533.2,4658.04,0.0,0,1
SHP-774960,2022-11-16,2022,11,4,Kuehne+Nagel,Singapore,Mumbai,Chemicals,Rail,Startup,FOB,WH-East,Analyst_A,9,12,3,0,774.14,788.87,14.2,0,1
SHP-152127,2022-02-10,2022,2,1,DHL,Shanghai,New York,Perishables,Air Freight,Startup,EXW,WH-West,Analyst_E,2,2,0,1,500.0,827.75,0.0,0,1
SHP-167366,2023-02-04,2023,2,1,Maersk,London,Mumbai,Electronics,Rail,Startup,EXW,WH-East,Analyst_A,11,11,0,1,4728.08,1166.23,0.0,0,1
SHP-112689,2022-12-19,2022,12,4,Kuehne+Nagel,Tokyo,Dubai,Chemicals,Air Freight,SMB,DAP,WH-North,Analyst_A,2,2,0,1,29605.35,4074.0,0.0,1,1
SHP-576119,2022-02-06,2022,2,1,Maersk,Los Angeles,Hamburg,Textiles,Air Freight,Government,DDP,WH-East,Analyst_D,4,3,0,1,7389.39,1741.76,0.0,0,1
SHP-718566,2024-04-18,2024,4,2,DHL,Dubai,New York,Chemicals,Air Freight,Government,FOB,WH-South,Analyst_C,5,5,0,1,1310.36,595.11,0.0,0,1
SHP-444748,2023-08-11,2023,8,3,DB Schenker,Rotterdam,Los Angeles,Chemicals,Air Freight,Startup,DAP,WH-East,Analyst_E,5,4,0,1,7685.38,1502.8,0.0,0,1
SHP-375985,2023-01-03,2023,1,1,FedEx,Busan,Singapore,Machinery,Sea Freight,SMB,DDP,WH-South,Analyst_A,20,20,0,1,589.56,352.85,0.0,0,1
SHP-941838,2022-08-28,2022,8,3,DHL,Dubai,Toronto,Perishables,Rail,Startup,FOB,WH-West,Analyst_E,10,10,0,1,16750.37,1110.85,0.0,1,1
SHP-647563,2022-07-18,2022,7,3,Maersk,Tokyo,London,Perishables,Sea Freight,SMB,DAP,WH-North,Analyst_B,21,20,0,1,4433.72,1150.15,0.0,0,1
SHP-445520,2023-12-20,2023,12,4,XPO Logistics,Hamburg,Hamburg,Consumer Goods,Rail,Enterprise,EXW,WH-Central,Analyst_C,11,11,0,1,6116.59,1174.88,0.0,0,1
SHP-861525,2024-01-02,2024,1,1,CMA CGM,Singapore,Sydney,Perishables,Road,Government,FOB,WH-South,Analyst_C,6,6,0,1,12585.77,1726.83,0.0,0,1
SHP-838357,2024-11-24,2024,11,4,Maersk,Busan,Tokyo,Pharma,Air Freight,Enterprise,FOB,WH-South,Analyst_A,5,5,0,1,9195.42,2078.51,0.0,0,1
SHP-968351,2022-12-02,2022,12,4,DHL,Dubai,Hamburg,Perishables,Road,SMB,DAP,WH-Central,Analyst_C,4,6,2,0,3190.83,552.25,9.2,0,1
SHP-160138,2022-12-22,2022,12,4,Maersk,Singapore,New York,Machinery,Sea Freight,Government,EXW,WH-East,Analyst_C,20,19,0,1,29721.6,1330.73,0.0,0,1
SHP-152568,2024-03-06,2024,3,1,CMA CGM,London,Sydney,Perishables,Sea Freight,Government,CIF,WH-East,Analyst_E,22,22,0,1,21253.0,978.71,0.0,0,1
SHP-321698,2023-05-04,2023,5,2,Kuehne+Nagel,Tokyo,Hamburg,Chemicals,Rail,Government,CIF,WH-East,Analyst_A,10,10,0,1,556.04,258.3,0.0,0,1
SHP-961975,2022-05-20,2022,5,2,Maersk,Hamburg,Tokyo,Pharma,Road,SMB,DAP,WH-South,Analyst_C,4,4,0,1,4957.94,525.21,0.0,1,1
SHP-884591,2023-08-10,2023,8,3,FedEx,Busan,Hamburg,Textiles,Air Freight,SMB,CIF,WH-North,Analyst_A,3,5,2,0,1486.58,1051.83,7.01,0,1
SHP-696038,2023-10-15,2023,10,4,DHL,Dubai,Singapore,Automotive,Sea Freight,Government,DAP,WH-Central,Analyst_A,21,20,0,1,1139.29,197.69,0.0,0,1
SHP-278067,2022-05-11,2022,5,2,Maersk,Hamburg,Tokyo,Machinery,Sea Freight,Enterprise,CIF,WH-North,Analyst_A,22,22,0,1,14665.96,1447.1,0.0,0,1
SHP-770845,2022-05-20,2022,5,2,Kuehne+Nagel,New York,New York,Consumer Goods,Road,Startup,EXW,WH-East,Analyst_E,4,5,1,0,3792.98,676.45,2.25,0,1
SHP-182261,2024-06-18,2024,6,2,FedEx,Shanghai,Toronto,Textiles,Sea Freight,Enterprise,DDP,WH-East,Analyst_C,23,23,0,1,5612.17,447.78,0.0,1,1
SHP-129434,2024-09-20,2024,9,3,XPO Logistics,Hamburg,Mumbai,Machinery,Road,Government,DDP,WH-North,Analyst_A,7,14,7,0,2659.93,456.75,12.79,0,1
SHP-606369,2022-07-06,2022,7,3,DHL,Hamburg,London,Textiles,Air Freight,SMB,FOB,WH-South,Analyst_C,2,2,0,1,11609.03,2176.99,0.0,0,1
