Transaction_ID,Date,Year,Month,Quarter,Department,Category,Transaction_Type,Source_System,Region,Currency,Analyst,Expected_Amount,Actual_Amount,Discrepancy,Discrepancy_Pct,Status
TXN-025787,2022-04-05,2022,Apr,Q2,Sales,Operating Expense,Debit,Bank Statement,North America,USD,A. Okafor,17425.38,17428.72,3.34,0.02,Reconciled
TXN-025788,2024-10-16,2024,Oct,Q4,HR,Accounts Payable,Debit,Third-Party API,North America,USD,C. Eze,21354.07,19662.51,-1691.56,-7.92,Flagged
TXN-025789,2022-07-24,2022,Jul,Q3,Procurement,Payroll,Debit,Manual Entry,North America,AUD,G. Asante,94450.1,96308.88,1858.78,1.97,Under Review
TXN-025790,2024-04-13,2024,Apr,Q2,IT,Payroll,Debit,Third-Party API,Middle East & Africa,EUR,E. Nwosu,101837.98,101863.3,25.32,0.02,Reconciled
TXN-025791,2022-01-30,2022,Jan,Q1,HR,Revenue,Credit,ERP System,Middle East & Africa,AUD,A. Okafor,499801.6,499462.27,-339.33,-0.07,Reconciled
TXN-025792,2022-09-23,2022,Sep,Q3,Procurement,Revenue,Credit,Bank Statement,Europe,USD,H. Balogun,478403.25,479069.66,666.41,0.14,Reconciled
TXN-025793,2022-01-23,2022,Jan,Q1,Finance,Cost of Goods Sold,Debit,Bank Statement,Middle East & Africa,AUD,F. Diallo,15152.59,15128.32,-24.27,-0.16,Reconciled
TXN-025794,2023-09-01,2023,Sep,Q3,HR,Revenue,Credit,ERP System,Latin America,AUD,G. Asante,225493.91,225509.55,15.64,0.01,Reconciled
TXN-025795,2022-02-08,2022,Feb,Q1,Finance,Cost of Goods Sold,Debit,POS System,Middle East & Africa,EUR,E. Nwosu,94295.17,104867.6,10572.43,11.21,Flagged
TXN-025796,2022-06-22,2022,Jun,Q2,Marketing,Payroll,Debit,ERP System,North America,GBP,E. Nwosu,98611.86,98393.65,-218.21,-0.22,Reconciled
TXN-025797,2024-01-30,2024,Jan,Q1,IT,Capital Expenditure,Debit,Third-Party API,Middle East & Africa,EUR,B. Mensah,761637.35,762853.31,1215.96,0.16,Reconciled
TXN-025798,2023-02-18,2023,Feb,Q1,Operations,Payroll,Debit,Bank Statement,North America,USD,E. Nwosu,107355.45,109750.2,2394.75,2.23,Under Review
TXN-025799,2023-11-23,2023,Nov,Q4,IT,Payroll,Debit,Bank Statement,North America,USD,G. Asante,138202.12,138366.87,164.75,0.12,Reconciled
TXN-025800,2023-09-07,2023,Sep,Q3,Marketing,Revenue,Credit,Third-Party API,Europe,EUR,G. Asante,373206.89,343063.23,-30143.66,-8.08,Flagged
TXN-025801,2022-07-28,2022,Jul,Q3,HR,Revenue,Credit,Bank Statement,North America,USD,B. Mensah,162073.38,162083.19,9.81,0.01,Reconciled
TXN-025802,2022-01-22,2022,Jan,Q1,Operations,Revenue,Credit,ERP System,North America,AUD,C. Eze,71225.65,76451.73,5226.08,7.34,Flagged
TXN-025803,2022-01-05,2022,Jan,Q1,IT,Accounts Payable,Debit,Bank Statement,North America,USD,B. Mensah,57518.87,57556.37,37.5,0.07,Reconciled
TXN-025804,2023-10-13,2023,Oct,Q4,Finance,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,AUD,D. Adeyemi,63222.51,63076.46,-146.05,-0.23,Reconciled
TXN-025805,2022-08-02,2022,Aug,Q3,Operations,Operating Expense,Debit,Bank Statement,North America,NGN,C. Eze,30853.01,30843.54,-9.47,-0.03,Reconciled
TXN-025806,2024-07-08,2024,Jul,Q3,Finance,Tax & Compliance,Debit,Bank Statement,Europe,NGN,C. Eze,38675.81,38652.95,-22.86,-0.06,Reconciled
TXN-025807,2024-06-25,2024,Jun,Q2,Sales,Accounts Receivable,Credit,Third-Party API,Middle East & Africa,GBP,D. Adeyemi,68708.95,68718.05,9.1,0.01,Reconciled
TXN-025808,2023-11-03,2023,Nov,Q4,IT,Payroll,Debit,Third-Party API,Latin America,USD,B. Mensah,117672.46,117753.5,81.04,0.07,Reconciled
TXN-025809,2023-10-29,2023,Oct,Q4,IT,Revenue,Credit,POS System,Asia Pacific,NGN,G. Asante,246812.96,246838.2,25.24,0.01,Reconciled
TXN-025810,2024-03-10,2024,Mar,Q1,Finance,Accounts Receivable,Credit,Manual Entry,Asia Pacific,EUR,F. Diallo,69440.65,69484.44,43.79,0.06,Reconciled
TXN-025811,2022-11-13,2022,Nov,Q4,Logistics,Cost of Goods Sold,Debit,Manual Entry,North America,AUD,A. Okafor,162844.27,145009.67,-17834.6,-10.95,Flagged
TXN-025812,2024-03-03,2024,Mar,Q1,Sales,Accounts Payable,Debit,Bank Statement,Asia Pacific,USD,G. Asante,38237.2,38165.77,-71.43,-0.19,Reconciled
TXN-025813,2023-07-30,2023,Jul,Q3,Operations,Capital Expenditure,Debit,Manual Entry,North America,GBP,D. Adeyemi,95384.22,95312.49,-71.73,-0.08,Reconciled
TXN-025814,2022-04-01,2022,Apr,Q2,Finance,Operating Expense,Debit,POS System,Middle East & Africa,USD,A. Okafor,39255.58,39269.42,13.84,0.04,Reconciled
TXN-025815,2024-12-01,2024,Dec,Q4,Sales,Payroll,Debit,ERP System,North America,GBP,C. Eze,125947.51,125891.87,-55.64,-0.04,Reconciled
TXN-025816,2024-01-31,2024,Jan,Q1,Finance,Cost of Goods Sold,Debit,ERP System,Asia Pacific,EUR,F. Diallo,59975.41,59956.0,-19.41,-0.03,Reconciled
TXN-025817,2024-02-09,2024,Feb,Q1,Procurement,Capital Expenditure,Debit,ERP System,Middle East & Africa,USD,C. Eze,966163.72,964393.73,-1769.99,-0.18,Reconciled
TXN-025818,2022-01-01,2022,Jan,Q1,IT,Accounts Receivable,Credit,Bank Statement,Latin America,AUD,C. Eze,93172.14,81464.02,-11708.12,-12.57,Flagged
TXN-025819,2022-04-19,2022,Apr,Q2,Procurement,Operating Expense,Debit,Third-Party API,Asia Pacific,USD,H. Balogun,50847.16,58302.05,7454.89,14.66,Flagged
TXN-025820,2024-07-16,2024,Jul,Q3,Operations,Accounts Receivable,Credit,Bank Statement,Europe,EUR,D. Adeyemi,83278.9,83299.82,20.92,0.03,Reconciled
TXN-025821,2024-12-23,2024,Dec,Q4,Procurement,Cost of Goods Sold,Debit,Third-Party API,Asia Pacific,USD,B. Mensah,145088.02,145212.03,124.01,0.09,Reconciled
TXN-025822,2022-07-25,2022,Jul,Q3,IT,Revenue,Credit,Third-Party API,Latin America,EUR,E. Nwosu,467487.65,467922.44,434.79,0.09,Reconciled
TXN-025823,2024-04-29,2024,Apr,Q2,HR,Accounts Receivable,Credit,ERP System,North America,EUR,E. Nwosu,40908.36,40919.45,11.09,0.03,Reconciled
TXN-025824,2023-08-13,2023,Aug,Q3,Sales,Operating Expense,Debit,ERP System,Europe,AUD,E. Nwosu,12244.63,12233.69,-10.94,-0.09,Reconciled
TXN-025825,2023-09-15,2023,Sep,Q3,IT,Accounts Payable,Debit,Manual Entry,Europe,USD,E. Nwosu,28872.52,28927.86,55.34,0.19,Reconciled
TXN-025826,2024-08-22,2024,Aug,Q3,IT,Revenue,Credit,Bank Statement,Asia Pacific,AUD,A. Okafor,399047.43,402098.93,3051.5,0.76,Under Review
TXN-025827,2024-08-22,2024,Aug,Q3,HR,Tax & Compliance,Debit,Manual Entry,Europe,AUD,H. Balogun,7234.98,7867.38,632.4,8.74,Flagged
TXN-025828,2023-10-15,2023,Oct,Q4,Procurement,Revenue,Credit,Manual Entry,North America,EUR,G. Asante,477008.57,476074.64,-933.93,-0.2,Reconciled
TXN-025829,2022-03-20,2022,Mar,Q1,Operations,Payroll,Debit,ERP System,North America,NGN,H. Balogun,72203.73,82918.03,10714.3,14.84,Flagged
TXN-025830,2023-02-19,2023,Feb,Q1,Logistics,Capital Expenditure,Debit,Bank Statement,North America,USD,G. Asante,723509.75,710587.06,-12922.69,-1.79,Under Review
TXN-025831,2023-10-01,2023,Oct,Q4,HR,Tax & Compliance,Debit,Bank Statement,Middle East & Africa,USD,F. Diallo,11474.43,11480.33,5.9,0.05,Reconciled
TXN-025832,2024-03-01,2024,Mar,Q1,IT,Tax & Compliance,Debit,Third-Party API,Middle East & Africa,NGN,F. Diallo,31834.21,31808.68,-25.53,-0.08,Reconciled
TXN-025833,2024-11-27,2024,Nov,Q4,Marketing,Cost of Goods Sold,Debit,Manual Entry,Asia Pacific,EUR,D. Adeyemi,100178.42,99959.46,-218.96,-0.22,Reconciled
TXN-025834,2022-11-29,2022,Nov,Q4,Operations,Tax & Compliance,Debit,ERP System,Europe,USD,H. Balogun,22693.49,22694.82,1.33,0.01,Reconciled
TXN-025835,2022-10-15,2022,Oct,Q4,Finance,Accounts Payable,Debit,Manual Entry,Europe,USD,C. Eze,17608.88,17436.04,-172.84,-0.98,Under Review
TXN-025836,2024-12-08,2024,Dec,Q4,Logistics,Operating Expense,Debit,Bank Statement,Asia Pacific,EUR,G. Asante,34248.78,34258.93,10.15,0.03,Reconciled
TXN-025837,2022-06-10,2022,Jun,Q2,IT,Payroll,Debit,Third-Party API,Middle East & Africa,EUR,H. Balogun,74424.42,74546.62,122.2,0.16,Reconciled
TXN-025838,2022-11-16,2022,Nov,Q4,HR,Accounts Payable,Debit,ERP System,Europe,AUD,B. Mensah,37195.78,37134.3,-61.48,-0.17,Reconciled
TXN-025839,2024-07-12,2024,Jul,Q3,Finance,Revenue,Credit,POS System,Europe,USD,B. Mensah,78596.48,78508.87,-87.61,-0.11,Reconciled
TXN-025840,2022-12-30,2022,Dec,Q4,HR,Payroll,Debit,ERP System,Latin America,USD,D. Adeyemi,57348.3,57398.19,49.89,0.09,Reconciled
TXN-025841,2023-04-20,2023,Apr,Q2,Logistics,Operating Expense,Debit,Manual Entry,North America,GBP,C. Eze,23331.33,24363.45,1032.12,4.42,Under Review
TXN-025842,2024-10-19,2024,Oct,Q4,Logistics,Operating Expense,Debit,ERP System,Asia Pacific,USD,H. Balogun,77907.52,78055.2,147.68,0.19,Reconciled
TXN-025843,2024-02-05,2024,Feb,Q1,Marketing,Operating Expense,Debit,Bank Statement,Latin America,USD,C. Eze,26790.01,26796.29,6.28,0.02,Reconciled
TXN-025844,2023-08-25,2023,Aug,Q3,Sales,Tax & Compliance,Debit,Bank Statement,Asia Pacific,EUR,A. Okafor,25697.26,27448.27,1751.01,6.81,Flagged
TXN-025845,2022-11-08,2022,Nov,Q4,Operations,Accounts Receivable,Credit,Bank Statement,Europe,NGN,E. Nwosu,113742.46,113665.84,-76.62,-0.07,Reconciled
TXN-025846,2023-08-12,2023,Aug,Q3,Finance,Tax & Compliance,Debit,ERP System,Europe,AUD,E. Nwosu,46992.81,47032.74,39.93,0.08,Reconciled
TXN-025847,2022-12-09,2022,Dec,Q4,Marketing,Cost of Goods Sold,Debit,ERP System,Asia Pacific,GBP,D. Adeyemi,109293.15,108045.3,-1247.85,-1.14,Under Review
TXN-025848,2024-06-24,2024,Jun,Q2,Procurement,Revenue,Credit,Manual Entry,Europe,USD,E. Nwosu,127334.07,122019.19,-5314.88,-4.17,Under Review
TXN-025849,2022-06-21,2022,Jun,Q2,HR,Accounts Receivable,Credit,Third-Party API,Middle East & Africa,USD,F. Diallo,7463.99,7464.42,0.43,0.01,Reconciled
TXN-025850,2023-09-18,2023,Sep,Q3,IT,Cost of Goods Sold,Debit,Manual Entry,Latin America,NGN,G. Asante,4342.07,4341.51,-0.56,-0.01,Reconciled
TXN-025851,2024-10-29,2024,Oct,Q4,Finance,Operating Expense,Debit,Bank Statement,Middle East & Africa,AUD,G. Asante,35962.35,35966.93,4.58,0.01,Reconciled
TXN-025852,2023-11-13,2023,Nov,Q4,Marketing,Revenue,Credit,ERP System,Middle East & Africa,USD,F. Diallo,461245.32,460563.38,-681.94,-0.15,Reconciled
TXN-025853,2022-11-07,2022,Nov,Q4,Marketing,Accounts Payable,Debit,Bank Statement,North America,USD,E. Nwosu,55470.11,55513.8,43.69,0.08,Reconciled
TXN-025854,2024-07-02,2024,Jul,Q3,HR,Accounts Payable,Debit,Manual Entry,Asia Pacific,USD,E. Nwosu,24842.91,24841.31,-1.6,-0.01,Reconciled
TXN-025855,2023-03-06,2023,Mar,Q1,Logistics,Tax & Compliance,Debit,ERP System,Middle East & Africa,EUR,A. Okafor,17356.36,17350.13,-6.23,-0.04,Reconciled
TXN-025856,2024-05-07,2024,May,Q2,HR,Operating Expense,Debit,Third-Party API,Middle East & Africa,EUR,C. Eze,59702.05,59643.37,-58.68,-0.1,Reconciled
TXN-025857,2022-10-12,2022,Oct,Q4,HR,Operating Expense,Debit,Bank Statement,Middle East & Africa,NGN,D. Adeyemi,39302.0,39301.72,-0.28,-0.0,Reconciled
TXN-025858,2023-05-10,2023,May,Q2,Finance,Operating Expense,Debit,Third-Party API,Europe,USD,G. Asante,9116.19,9123.34,7.15,0.08,Reconciled
TXN-025859,2022-12-21,2022,Dec,Q4,Finance,Operating Expense,Debit,ERP System,Europe,EUR,C. Eze,42444.63,43583.92,1139.29,2.68,Under Review
TXN-025860,2022-08-02,2022,Aug,Q3,HR,Revenue,Credit,ERP System,Latin America,USD,F. Diallo,237866.09,237791.8,-74.29,-0.03,Reconciled
TXN-025861,2024-03-27,2024,Mar,Q1,Procurement,Cost of Goods Sold,Debit,Bank Statement,Europe,USD,H. Balogun,166365.79,166250.34,-115.45,-0.07,Reconciled
TXN-025862,2022-07-19,2022,Jul,Q3,IT,Operating Expense,Debit,Bank Statement,Europe,USD,A. Okafor,37701.77,37727.61,25.84,0.07,Reconciled
TXN-025863,2024-05-02,2024,May,Q2,Operations,Revenue,Credit,POS System,North America,USD,E. Nwosu,228446.13,228598.64,152.51,0.07,Reconciled
TXN-025864,2022-05-16,2022,May,Q2,Marketing,Operating Expense,Debit,POS System,Middle East & Africa,EUR,G. Asante,50674.67,43686.08,-6988.59,-13.79,Flagged
TXN-025865,2024-08-05,2024,Aug,Q3,Logistics,Accounts Payable,Debit,Bank Statement,Europe,USD,F. Diallo,15557.51,15571.36,13.85,0.09,Reconciled
TXN-025866,2023-09-20,2023,Sep,Q3,HR,Operating Expense,Debit,ERP System,North America,USD,G. Asante,45528.95,45559.66,30.71,0.07,Reconciled
TXN-025867,2024-07-05,2024,Jul,Q3,Procurement,Cost of Goods Sold,Debit,Manual Entry,Latin America,USD,A. Okafor,10548.98,10835.16,286.18,2.71,Under Review
TXN-025868,2022-12-08,2022,Dec,Q4,Operations,Tax & Compliance,Debit,ERP System,Europe,USD,E. Nwosu,47285.36,47312.95,27.59,0.06,Reconciled
TXN-025869,2023-01-23,2023,Jan,Q1,HR,Revenue,Credit,ERP System,North America,EUR,B. Mensah,400607.67,401244.52,636.85,0.16,Reconciled
TXN-025870,2022-01-04,2022,Jan,Q1,Logistics,Revenue,Credit,Bank Statement,Europe,EUR,G. Asante,427964.82,428461.18,496.36,0.12,Reconciled
TXN-025871,2023-11-08,2023,Nov,Q4,Marketing,Payroll,Debit,POS System,Latin America,USD,B. Mensah,105492.47,105518.69,26.22,0.02,Reconciled
TXN-025872,2023-02-03,2023,Feb,Q1,Operations,Tax & Compliance,Debit,ERP System,Asia Pacific,EUR,C. Eze,6362.4,6356.48,-5.92,-0.09,Reconciled
TXN-025873,2023-02-15,2023,Feb,Q1,HR,Cost of Goods Sold,Debit,Manual Entry,Asia Pacific,USD,G. Asante,174410.77,174432.17,21.4,0.01,Reconciled
TXN-025874,2022-08-01,2022,Aug,Q3,Finance,Cost of Goods Sold,Debit,Third-Party API,North America,GBP,G. Asante,37831.59,37841.91,10.32,0.03,Reconciled
TXN-025875,2023-07-14,2023,Jul,Q3,HR,Revenue,Credit,Manual Entry,Europe,AUD,A. Okafor,29834.67,29835.96,1.29,0.0,Reconciled
TXN-025876,2023-07-12,2023,Jul,Q3,HR,Cost of Goods Sold,Debit,Bank Statement,Asia Pacific,USD,G. Asante,38318.69,38322.92,4.23,0.01,Reconciled
TXN-025877,2023-07-12,2023,Jul,Q3,HR,Accounts Receivable,Credit,Third-Party API,North America,GBP,D. Adeyemi,50614.52,50607.02,-7.5,-0.01,Reconciled
TXN-025878,2024-12-07,2024,Dec,Q4,HR,Operating Expense,Debit,Third-Party API,Asia Pacific,EUR,C. Eze,73525.41,73476.82,-48.59,-0.07,Reconciled
TXN-025879,2023-05-17,2023,May,Q2,Procurement,Cost of Goods Sold,Debit,Manual Entry,North America,USD,H. Balogun,192171.09,192213.7,42.61,0.02,Reconciled
TXN-025880,2023-10-06,2023,Oct,Q4,Sales,Tax & Compliance,Debit,ERP System,Europe,AUD,G. Asante,20800.92,20780.96,-19.96,-0.1,Reconciled
TXN-025881,2023-06-15,2023,Jun,Q2,Procurement,Accounts Receivable,Credit,Manual Entry,Europe,EUR,E. Nwosu,94349.93,94328.89,-21.04,-0.02,Reconciled
TXN-025882,2024-08-10,2024,Aug,Q3,Procurement,Operating Expense,Debit,ERP System,North America,NGN,B. Mensah,26691.6,26657.0,-34.6,-0.13,Reconciled
TXN-025883,2024-02-26,2024,Feb,Q1,Finance,Revenue,Credit,Third-Party API,Europe,USD,H. Balogun,302591.24,302821.91,230.67,0.08,Reconciled
TXN-025884,2023-04-20,2023,Apr,Q2,HR,Capital Expenditure,Debit,Manual Entry,Asia Pacific,USD,A. Okafor,191052.38,186865.04,-4187.34,-2.19,Under Review
TXN-025885,2022-02-11,2022,Feb,Q1,Procurement,Accounts Receivable,Credit,Third-Party API,Europe,AUD,E. Nwosu,55617.43,57575.64,1958.21,3.52,Under Review
TXN-025886,2023-08-27,2023,Aug,Q3,Operations,Tax & Compliance,Debit,ERP System,Europe,AUD,E. Nwosu,18134.42,19461.72,1327.3,7.32,Flagged
TXN-025887,2022-02-17,2022,Feb,Q1,HR,Operating Expense,Debit,Manual Entry,Asia Pacific,NGN,C. Eze,57586.51,57499.67,-86.84,-0.15,Reconciled
TXN-025888,2023-12-29,2023,Dec,Q4,Finance,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,NGN,B. Mensah,101315.47,101433.52,118.05,0.12,Reconciled
TXN-025889,2022-08-09,2022,Aug,Q3,IT,Operating Expense,Debit,ERP System,Europe,USD,A. Okafor,62029.71,63966.11,1936.4,3.12,Under Review
TXN-025890,2024-07-28,2024,Jul,Q3,Logistics,Operating Expense,Debit,Bank Statement,North America,GBP,H. Balogun,14970.44,14982.1,11.66,0.08,Reconciled
TXN-025891,2022-12-09,2022,Dec,Q4,IT,Accounts Receivable,Credit,ERP System,Latin America,USD,D. Adeyemi,81399.44,81379.78,-19.66,-0.02,Reconciled
TXN-025892,2022-06-04,2022,Jun,Q2,Finance,Revenue,Credit,Third-Party API,North America,USD,A. Okafor,289432.92,289596.63,163.71,0.06,Reconciled
TXN-025893,2024-07-26,2024,Jul,Q3,Marketing,Operating Expense,Debit,Bank Statement,Asia Pacific,GBP,B. Mensah,67265.19,67272.41,7.22,0.01,Reconciled
TXN-025894,2024-04-20,2024,Apr,Q2,Operations,Cost of Goods Sold,Debit,POS System,Europe,USD,A. Okafor,75501.59,75509.48,7.89,0.01,Reconciled
TXN-025895,2024-12-15,2024,Dec,Q4,IT,Accounts Receivable,Credit,POS System,North America,GBP,H. Balogun,88064.76,88100.94,36.18,0.04,Reconciled
TXN-025896,2023-01-22,2023,Jan,Q1,Finance,Revenue,Credit,Third-Party API,Europe,GBP,F. Diallo,441644.7,441707.92,63.22,0.01,Reconciled
TXN-025897,2024-06-12,2024,Jun,Q2,IT,Cost of Goods Sold,Debit,ERP System,Asia Pacific,EUR,C. Eze,75814.74,75769.31,-45.43,-0.06,Reconciled
TXN-025898,2022-02-07,2022,Feb,Q1,HR,Accounts Receivable,Credit,Manual Entry,Middle East & Africa,USD,G. Asante,25179.43,25216.49,37.06,0.15,Reconciled
TXN-025899,2024-04-30,2024,Apr,Q2,Sales,Revenue,Credit,Third-Party API,Europe,GBP,B. Mensah,296116.49,295882.85,-233.64,-0.08,Reconciled
TXN-025900,2023-12-30,2023,Dec,Q4,Sales,Accounts Payable,Debit,Bank Statement,Latin America,AUD,D. Adeyemi,39848.0,39912.39,64.39,0.16,Reconciled
TXN-025901,2022-08-19,2022,Aug,Q3,Procurement,Payroll,Debit,Bank Statement,Latin America,USD,F. Diallo,40254.73,40279.57,24.84,0.06,Reconciled
TXN-025902,2023-03-28,2023,Mar,Q1,Finance,Accounts Receivable,Credit,ERP System,Asia Pacific,NGN,G. Asante,17285.13,17298.91,13.78,0.08,Reconciled
TXN-025903,2022-09-14,2022,Sep,Q3,Marketing,Accounts Payable,Debit,POS System,Middle East & Africa,USD,H. Balogun,42516.88,42472.27,-44.61,-0.1,Reconciled
TXN-025904,2023-03-10,2023,Mar,Q1,HR,Payroll,Debit,ERP System,Europe,USD,E. Nwosu,102609.95,102512.58,-97.37,-0.09,Reconciled
TXN-025905,2022-07-28,2022,Jul,Q3,Operations,Payroll,Debit,Third-Party API,Asia Pacific,USD,G. Asante,52528.56,52505.57,-22.99,-0.04,Reconciled
TXN-025906,2022-05-17,2022,May,Q2,Operations,Revenue,Credit,ERP System,Asia Pacific,NGN,D. Adeyemi,75122.59,75140.49,17.9,0.02,Reconciled
TXN-025907,2023-07-19,2023,Jul,Q3,HR,Revenue,Credit,POS System,Europe,EUR,A. Okafor,302240.01,302428.97,188.96,0.06,Reconciled
TXN-025908,2024-05-05,2024,May,Q2,HR,Capital Expenditure,Debit,Bank Statement,Asia Pacific,USD,C. Eze,457209.18,457747.4,538.22,0.12,Reconciled
TXN-025909,2023-12-22,2023,Dec,Q4,Operations,Payroll,Debit,Third-Party API,Europe,USD,C. Eze,88346.82,88543.38,196.56,0.22,Reconciled
TXN-025910,2024-04-24,2024,Apr,Q2,Finance,Accounts Payable,Debit,ERP System,North America,USD,D. Adeyemi,41043.58,41045.4,1.82,0.0,Reconciled
TXN-025911,2022-02-05,2022,Feb,Q1,IT,Revenue,Credit,Manual Entry,Latin America,USD,F. Diallo,196481.48,196212.36,-269.12,-0.14,Reconciled
TXN-025912,2022-01-27,2022,Jan,Q1,Procurement,Accounts Receivable,Credit,Manual Entry,Europe,USD,F. Diallo,65954.97,64108.87,-1846.1,-2.8,Under Review
TXN-025913,2022-01-18,2022,Jan,Q1,Procurement,Revenue,Credit,Bank Statement,North America,USD,F. Diallo,55650.94,55650.66,-0.28,-0.0,Reconciled
TXN-025914,2023-09-22,2023,Sep,Q3,Procurement,Accounts Receivable,Credit,ERP System,Latin America,USD,A. Okafor,37148.69,37145.24,-3.45,-0.01,Reconciled
TXN-025915,2023-08-02,2023,Aug,Q3,HR,Cost of Goods Sold,Debit,Bank Statement,North America,USD,E. Nwosu,90863.28,90967.9,104.62,0.12,Reconciled
TXN-025916,2024-06-21,2024,Jun,Q2,Operations,Cost of Goods Sold,Debit,Manual Entry,Europe,AUD,G. Asante,193669.76,193901.66,231.9,0.12,Reconciled
TXN-025917,2024-09-01,2024,Sep,Q3,Marketing,Accounts Payable,Debit,ERP System,Middle East & Africa,USD,G. Asante,26794.2,26778.96,-15.24,-0.06,Reconciled
TXN-025918,2024-11-19,2024,Nov,Q4,Marketing,Operating Expense,Debit,ERP System,Middle East & Africa,USD,E. Nwosu,78829.96,78803.09,-26.87,-0.03,Reconciled
TXN-025919,2022-05-03,2022,May,Q2,Operations,Tax & Compliance,Debit,POS System,Latin America,USD,C. Eze,46622.26,46619.04,-3.22,-0.01,Reconciled
TXN-025920,2024-08-14,2024,Aug,Q3,Operations,Accounts Receivable,Credit,POS System,North America,USD,E. Nwosu,32159.15,32099.6,-59.55,-0.19,Reconciled
TXN-025921,2024-09-27,2024,Sep,Q3,IT,Cost of Goods Sold,Debit,Third-Party API,Latin America,EUR,H. Balogun,136663.67,136729.6,65.93,0.05,Reconciled
TXN-025922,2024-09-13,2024,Sep,Q3,Operations,Revenue,Credit,ERP System,Middle East & Africa,USD,F. Diallo,155121.75,155160.49,38.74,0.02,Reconciled
TXN-025923,2022-12-04,2022,Dec,Q4,Operations,Payroll,Debit,Bank Statement,North America,USD,D. Adeyemi,4487.93,4483.13,-4.8,-0.11,Reconciled
TXN-025924,2024-09-17,2024,Sep,Q3,Sales,Operating Expense,Debit,ERP System,Middle East & Africa,EUR,G. Asante,12408.29,12401.58,-6.71,-0.05,Reconciled
TXN-025925,2022-09-30,2022,Sep,Q3,Logistics,Accounts Payable,Debit,ERP System,Asia Pacific,USD,A. Okafor,58020.76,55672.63,-2348.13,-4.05,Under Review
TXN-025926,2024-06-20,2024,Jun,Q2,IT,Revenue,Credit,Third-Party API,Asia Pacific,NGN,F. Diallo,101619.73,101660.79,41.06,0.04,Reconciled
TXN-025927,2022-02-08,2022,Feb,Q1,HR,Payroll,Debit,Bank Statement,North America,NGN,D. Adeyemi,107896.4,107975.68,79.28,0.07,Reconciled
TXN-025928,2023-11-13,2023,Nov,Q4,Logistics,Payroll,Debit,Third-Party API,North America,USD,C. Eze,62160.21,62284.58,124.37,0.2,Reconciled
TXN-025929,2023-03-02,2023,Mar,Q1,Marketing,Accounts Payable,Debit,Bank Statement,Middle East & Africa,USD,F. Diallo,55281.57,55238.99,-42.58,-0.08,Reconciled
TXN-025930,2022-11-11,2022,Nov,Q4,IT,Payroll,Debit,ERP System,Asia Pacific,EUR,D. Adeyemi,113023.18,114101.92,1078.74,0.95,Under Review
TXN-025931,2023-09-06,2023,Sep,Q3,HR,Accounts Receivable,Credit,ERP System,Asia Pacific,USD,G. Asante,52901.95,54929.24,2027.29,3.83,Under Review
TXN-025932,2024-01-25,2024,Jan,Q1,Sales,Revenue,Credit,ERP System,Asia Pacific,GBP,A. Okafor,281895.22,282293.13,397.91,0.14,Reconciled
TXN-025933,2022-06-06,2022,Jun,Q2,Logistics,Payroll,Debit,ERP System,Asia Pacific,GBP,B. Mensah,17529.33,17538.28,8.95,0.05,Reconciled
TXN-025934,2024-05-21,2024,May,Q2,Procurement,Accounts Receivable,Credit,Bank Statement,Europe,EUR,E. Nwosu,15953.63,15951.87,-1.76,-0.01,Reconciled
TXN-025935,2024-02-16,2024,Feb,Q1,Finance,Accounts Receivable,Credit,ERP System,Asia Pacific,GBP,F. Diallo,109923.55,109934.57,11.02,0.01,Reconciled
TXN-025936,2022-09-14,2022,Sep,Q3,IT,Cost of Goods Sold,Debit,Manual Entry,Europe,USD,H. Balogun,14719.19,14714.96,-4.23,-0.03,Reconciled
TXN-025937,2024-05-04,2024,May,Q2,HR,Accounts Payable,Debit,ERP System,Latin America,EUR,D. Adeyemi,47425.47,47416.1,-9.37,-0.02,Reconciled
TXN-025938,2023-09-27,2023,Sep,Q3,HR,Accounts Payable,Debit,Bank Statement,Middle East & Africa,USD,F. Diallo,47383.6,47406.13,22.53,0.05,Reconciled
