Record_ID,Date,Year,Month,Quarter,Department,Region,Product,Channel,Employee_ID,Cost_Center,Revenue,Cost,Gross_Margin,Margin_Pct,Deals_Closed,Leads_Generated,Conv_Rate_Pct,Customer_Sat,NPS,Headcount,Attrition_Pct,Training_Hrs,Productivity_Pct,CAC,LTV,LTV_CAC_Ratio,MQL_Count,SQL_Count,CTR_Pct,SLA_Met,Ticket_Volume,Resolution_Hrs,Uptime_Pct,Status
REC-037604,2022-04-29,2022,Apr,Q2,Customer Success,Asia Pacific,Pro Plan,Outbound,EMP-0061,CC-400,25350.6,14826.23,10524.37,41.5,2,16,12.5,6.2,23,138,20.2,23.3,88.2,1423.37,4142.37,2.91,136,34,2.25,1,254,19.1,99.03,Above Target
REC-037605,2023-05-31,2023,May,Q2,Sales,Asia Pacific,Add-On Services,Direct Sales,EMP-0118,CC-400,6021.71,3406.22,2615.49,43.4,3,17,17.6,8.5,16,69,7.7,20.1,83.2,2089.8,7712.39,3.69,38,15,3.34,1,259,26.8,98.97,Below Target
REC-037606,2023-12-11,2023,Dec,Q4,Marketing,North America,Starter Pack,Inbound,EMP-0182,CC-300,4645.22,3265.57,1379.65,29.7,2,17,11.8,8.9,-6,123,12.6,34.1,65.1,784.8,3154.49,4.02,30,20,2.0,1,412,29.5,98.27,On Track
REC-037607,2024-07-17,2024,Jul,Q3,Operations,Europe,Enterprise Suite,Online,EMP-0080,CC-100,72645.44,45965.34,26680.1,36.7,1,3,33.3,7.8,8,109,16.4,25.3,51.6,1770.25,10840.76,6.12,56,36,2.75,1,439,23.8,98.95,Below Target
REC-037608,2022-12-08,2022,Dec,Q4,Operations,Asia Pacific,Pro Plan,Inbound,EMP-0004,CC-200,16335.4,11682.18,4653.22,28.5,0,2,0.0,6.9,9,45,22.4,28.3,87.7,1702.91,8596.94,5.05,42,39,3.37,1,415,24.8,98.73,Below Target
REC-037609,2024-10-06,2024,Oct,Q4,Marketing,Europe,Pro Plan,Direct Sales,EMP-0145,CC-400,31594.36,24541.79,7052.57,22.3,4,9,44.4,9.5,47,104,14.4,17.3,72.8,937.35,4095.82,4.37,55,42,4.18,1,410,26.2,99.39,Above Target
REC-037610,2024-06-30,2024,Jun,Q2,HR,North America,Pro Plan,Outbound,EMP-0107,CC-500,24029.38,17672.53,6356.85,26.5,3,4,75.0,8.2,23,50,15.4,29.6,86.5,1557.82,6774.2,4.35,63,8,4.74,1,25,21.8,99.68,On Track
REC-037611,2022-08-11,2022,Aug,Q3,Customer Success,North America,Enterprise Suite,Inbound,EMP-0068,CC-100,84471.24,48420.27,36050.97,42.7,1,16,6.2,10.0,74,113,14.5,24.8,84.6,677.82,1627.56,2.4,59,33,2.31,1,499,8.2,99.52,On Track
REC-037612,2024-01-17,2024,Jan,Q1,Sales,Asia Pacific,Enterprise Suite,Inbound,EMP-0082,CC-100,88191.94,41416.1,46775.84,53.0,3,15,20.0,7.1,47,122,18.6,27.1,61.5,1009.72,4498.89,4.46,105,18,5.51,1,58,24.1,100.0,On Track
REC-037613,2023-06-08,2023,Jun,Q2,Finance,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0021,CC-300,86342.85,53517.93,32824.92,38.0,4,15,26.7,7.3,41,178,15.2,12.8,59.8,673.89,2832.96,4.2,60,45,3.18,1,402,15.6,98.52,On Track
REC-037614,2022-07-12,2022,Jul,Q3,Marketing,Latin America,Pro Plan,Direct Sales,EMP-0017,CC-200,31165.68,25555.95,5609.73,18.0,1,7,14.3,7.7,26,93,10.0,14.9,72.1,803.47,2873.97,3.58,145,16,3.86,1,19,19.3,99.63,Above Target
REC-037615,2024-07-24,2024,Jul,Q3,IT,Europe,Enterprise Suite,Inbound,EMP-0127,CC-500,38162.99,22572.44,15590.55,40.9,1,10,10.0,8.1,53,110,9.5,19.1,77.7,699.95,2997.31,4.28,62,2,4.5,1,268,22.4,98.38,Below Target
REC-037616,2024-05-27,2024,May,Q2,Finance,Asia Pacific,Starter Pack,Outbound,EMP-0198,CC-300,4402.78,2534.66,1868.12,42.4,3,8,37.5,8.6,64,100,19.4,18.5,76.2,971.42,3057.2,3.15,27,28,4.29,1,422,32.8,98.83,On Track
REC-037617,2024-08-22,2024,Aug,Q3,Legal,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0113,CC-500,132346.4,85391.07,46955.33,35.5,3,17,17.6,8.8,37,60,13.2,19.8,88.1,1014.47,4374.9,4.31,23,13,2.42,1,391,4.0,100.0,Above Target
REC-037618,2024-12-12,2024,Dec,Q4,Marketing,Europe,Pro Plan,Inbound,EMP-0139,CC-400,24468.66,17033.45,7435.21,30.4,4,17,23.5,9.3,68,186,11.6,21.9,74.8,1159.77,5320.5,4.59,51,41,2.78,1,392,12.4,99.45,On Track
REC-037619,2023-12-06,2023,Dec,Q4,Sales,North America,Enterprise Suite,Partner,EMP-0182,CC-300,101464.93,55362.57,46102.36,45.4,2,15,13.3,6.6,62,69,11.8,24.5,100.0,1027.47,3655.99,3.56,126,39,2.87,1,154,30.6,99.08,Above Target
REC-037620,2022-01-14,2022,Jan,Q1,HR,Europe,Starter Pack,Outbound,EMP-0021,CC-200,6625.86,5536.01,1089.85,16.4,4,19,21.1,8.9,45,130,16.3,17.0,81.6,1375.28,6838.23,4.97,144,16,1.97,1,330,20.7,98.84,Above Target
REC-037621,2024-08-12,2024,Aug,Q3,Finance,Europe,Enterprise Suite,Partner,EMP-0139,CC-200,68591.6,44277.42,24314.18,35.4,0,18,0.0,6.6,64,124,14.8,9.4,71.2,1154.64,7214.55,6.25,33,47,4.52,1,393,13.7,98.6,Below Target
REC-037622,2024-09-08,2024,Sep,Q3,Finance,Europe,Starter Pack,Partner,EMP-0013,CC-200,4591.88,2561.84,2030.04,44.2,2,7,28.6,5.3,14,191,18.2,32.7,100.0,1068.57,5443.21,5.09,15,17,3.44,1,171,21.1,99.64,On Track
REC-037623,2024-04-25,2024,Apr,Q2,Customer Success,North America,Enterprise Suite,Online,EMP-0160,CC-400,91129.07,46053.39,45075.68,49.5,4,11,36.4,8.1,37,163,25.6,18.3,88.1,1703.8,8551.84,5.02,107,48,3.1,1,450,20.2,98.93,Above Target
REC-037624,2022-03-31,2022,Mar,Q1,Customer Success,Asia Pacific,Add-On Services,Online,EMP-0181,CC-400,11035.03,5984.27,5050.76,45.8,0,6,0.0,6.7,23,60,15.0,29.3,89.7,818.12,3542.49,4.33,32,43,2.02,1,413,7.4,100.0,Above Target
REC-037625,2024-04-08,2024,Apr,Q2,HR,North America,Enterprise Suite,Inbound,EMP-0179,CC-100,70657.85,55741.89,14915.96,21.1,0,18,0.0,9.1,56,80,19.4,41.8,71.8,1180.46,6275.07,5.32,117,34,4.73,1,107,28.0,99.08,Below Target
REC-037626,2024-03-10,2024,Mar,Q1,Sales,North America,Add-On Services,Online,EMP-0148,CC-300,3906.26,2113.43,1792.83,45.9,0,11,0.0,7.2,53,11,11.0,24.0,76.4,1620.29,3875.74,2.39,109,30,2.03,1,318,21.8,100.0,Below Target
REC-037627,2022-10-12,2022,Oct,Q4,Operations,MEA,Enterprise Suite,Online,EMP-0107,CC-100,58456.22,37981.11,20475.11,35.0,2,10,20.0,8.0,86,136,17.3,11.4,61.1,890.01,4507.02,5.06,72,36,3.17,0,351,14.3,99.41,Below Target
REC-037628,2024-05-04,2024,May,Q2,HR,Asia Pacific,Consulting,Partner,EMP-0131,CC-500,35495.75,22031.3,13464.45,37.9,0,16,0.0,6.3,16,80,18.2,9.1,63.4,1044.3,5866.5,5.62,75,42,3.21,1,203,19.7,98.91,On Track
REC-037629,2022-09-29,2022,Sep,Q3,Legal,MEA,Add-On Services,Direct Sales,EMP-0026,CC-100,10257.65,6926.47,3331.18,32.5,2,3,66.7,6.7,31,115,16.7,19.8,61.9,1016.43,5364.78,5.28,114,27,3.21,1,281,17.2,99.91,Above Target
REC-037630,2022-10-23,2022,Oct,Q4,Finance,North America,Pro Plan,Inbound,EMP-0056,CC-200,31440.69,19773.92,11666.77,37.1,3,5,60.0,7.0,32,67,12.9,21.6,46.9,821.25,4861.04,5.92,87,31,1.83,1,389,22.8,99.06,Above Target
REC-037631,2024-06-20,2024,Jun,Q2,Sales,Latin America,Starter Pack,Partner,EMP-0004,CC-200,4746.52,2798.49,1948.03,41.0,0,6,0.0,6.1,42,20,14.9,19.5,66.2,1705.76,10776.47,6.32,79,32,3.55,1,337,12.9,99.45,Above Target
REC-037632,2022-08-16,2022,Aug,Q3,Customer Success,North America,Starter Pack,Partner,EMP-0193,CC-400,5480.05,3605.34,1874.71,34.2,2,16,12.5,7.0,52,107,14.6,38.4,84.7,1268.99,4838.97,3.81,82,5,4.18,0,324,14.6,99.85,Above Target
REC-037633,2023-09-06,2023,Sep,Q3,Sales,Europe,Pro Plan,Online,EMP-0146,CC-300,21658.54,13615.0,8043.54,37.1,2,4,50.0,8.4,45,60,15.1,9.6,95.3,1278.26,3933.96,3.08,70,3,2.99,1,26,24.6,98.83,Below Target
REC-037634,2023-09-13,2023,Sep,Q3,Marketing,MEA,Add-On Services,Online,EMP-0134,CC-300,11245.98,8926.88,2319.1,20.6,2,3,66.7,6.9,30,77,18.8,17.0,70.9,757.7,4261.77,5.62,141,5,3.03,1,96,12.0,100.0,Above Target
REC-037635,2024-04-21,2024,Apr,Q2,Finance,MEA,Pro Plan,Online,EMP-0064,CC-200,20034.14,11916.84,8117.3,40.5,2,8,25.0,7.2,67,101,13.4,29.5,65.8,1038.46,6488.43,6.25,133,20,1.51,1,372,13.9,99.63,Below Target
REC-037636,2023-05-19,2023,May,Q2,Operations,North America,Starter Pack,Partner,EMP-0183,CC-500,4956.35,3003.24,1953.11,39.4,1,7,14.3,9.9,53,146,9.6,29.5,73.9,1602.84,8151.43,5.09,49,14,3.49,1,425,13.8,99.2,Above Target
REC-037637,2022-07-20,2022,Jul,Q3,Customer Success,North America,Add-On Services,Online,EMP-0164,CC-400,8296.95,4596.39,3700.56,44.6,2,2,100.0,8.2,36,191,22.1,29.2,55.7,985.8,3665.06,3.72,73,19,3.59,1,150,18.3,99.45,On Track
REC-037638,2022-04-19,2022,Apr,Q2,IT,Europe,Starter Pack,Outbound,EMP-0185,CC-200,7072.69,5275.43,1797.26,25.4,0,8,0.0,10.0,30,185,16.9,17.2,83.2,999.13,3933.04,3.94,65,49,1.64,1,284,19.3,99.66,Above Target
REC-037639,2022-01-23,2022,Jan,Q1,HR,MEA,Pro Plan,Partner,EMP-0041,CC-400,28774.58,19477.68,9296.9,32.3,2,15,13.3,7.9,64,120,11.7,13.9,78.5,1180.4,9666.69,8.19,93,22,2.37,0,93,11.2,98.67,Above Target
REC-037640,2023-06-05,2023,Jun,Q2,Legal,Europe,Pro Plan,Direct Sales,EMP-0116,CC-200,26241.52,17056.61,9184.91,35.0,2,14,14.3,7.5,51,23,11.6,5.3,89.1,1318.32,7412.8,5.62,73,12,3.0,1,257,22.3,99.13,Above Target
REC-037641,2023-11-10,2023,Nov,Q4,HR,Latin America,Pro Plan,Inbound,EMP-0135,CC-500,26715.98,18736.63,7979.35,29.9,0,2,0.0,7.8,34,90,5.5,8.2,76.1,955.76,5009.27,5.24,41,45,1.99,1,475,18.6,99.27,Above Target
REC-037642,2023-12-26,2023,Dec,Q4,Marketing,Europe,Add-On Services,Partner,EMP-0023,CC-100,7124.22,5109.34,2014.88,28.3,1,2,50.0,8.7,18,115,14.0,22.9,89.7,1301.73,5508.44,4.23,108,28,1.57,1,498,10.4,98.17,Below Target
REC-037643,2024-06-07,2024,Jun,Q2,Marketing,North America,Starter Pack,Direct Sales,EMP-0187,CC-300,5844.38,4717.05,1127.33,19.3,2,2,100.0,8.3,39,116,9.6,20.1,82.6,1279.66,9697.22,7.58,9,23,3.53,1,292,27.7,99.01,Above Target
REC-037644,2022-01-02,2022,Jan,Q1,Operations,Asia Pacific,Pro Plan,Inbound,EMP-0077,CC-300,26241.86,16151.89,10089.97,38.4,2,1,200.0,10.0,22,24,17.1,34.9,76.0,2054.24,9970.21,4.85,36,29,2.77,1,491,18.4,99.79,Above Target
REC-037645,2022-01-29,2022,Jan,Q1,Operations,Europe,Starter Pack,Inbound,EMP-0147,CC-200,4823.12,3037.31,1785.81,37.0,0,16,0.0,7.6,73,21,17.9,16.9,62.4,1444.77,7676.13,5.31,49,35,4.32,1,370,26.5,98.46,Above Target
REC-037646,2024-05-28,2024,May,Q2,Operations,North America,Pro Plan,Inbound,EMP-0155,CC-400,23950.29,17481.96,6468.33,27.0,1,3,33.3,7.0,42,36,10.1,21.2,67.9,685.81,2401.41,3.5,14,48,2.74,1,372,33.3,99.92,On Track
REC-037647,2023-12-01,2023,Dec,Q4,Marketing,MEA,Pro Plan,Direct Sales,EMP-0071,CC-300,13594.44,9633.24,3961.2,29.1,0,7,0.0,10.0,47,67,12.2,34.6,69.0,1159.83,5304.74,4.57,117,26,2.06,1,443,16.3,99.03,Below Target
REC-037648,2024-11-12,2024,Nov,Q4,Customer Success,North America,Enterprise Suite,Online,EMP-0095,CC-200,132758.6,75258.01,57500.59,43.3,4,14,28.6,8.6,23,188,13.1,24.3,55.2,1355.02,4525.22,3.34,108,41,4.7,1,406,15.9,98.28,Above Target
REC-037649,2022-05-03,2022,May,Q2,Marketing,Europe,Enterprise Suite,Direct Sales,EMP-0185,CC-300,69615.2,59487.99,10127.21,14.5,3,13,23.1,8.6,60,61,16.5,21.0,86.0,873.03,5977.43,6.85,132,13,1.5,1,217,4.0,99.39,Below Target
REC-037650,2024-09-20,2024,Sep,Q3,Sales,Asia Pacific,Pro Plan,Outbound,EMP-0106,CC-200,36121.19,19205.04,16916.15,46.8,2,8,25.0,7.7,27,96,18.4,17.2,82.6,1068.79,4006.6,3.75,89,46,3.98,1,32,17.5,100.0,Above Target
REC-037651,2024-10-17,2024,Oct,Q4,Finance,North America,Starter Pack,Direct Sales,EMP-0136,CC-200,6276.24,3188.43,3087.81,49.2,4,19,21.1,9.4,29,101,6.6,20.4,62.5,1217.08,2858.79,2.35,87,39,5.09,1,42,12.9,99.28,Above Target
REC-037652,2024-03-10,2024,Mar,Q1,Customer Success,MEA,Enterprise Suite,Inbound,EMP-0017,CC-100,104399.41,52362.83,52036.58,49.8,0,12,0.0,6.4,50,30,13.2,17.0,92.0,761.92,4502.99,5.91,16,25,4.17,1,158,22.7,99.71,Above Target
REC-037653,2024-03-15,2024,Mar,Q1,Sales,Europe,Starter Pack,Inbound,EMP-0073,CC-300,6681.28,4439.58,2241.7,33.6,4,15,26.7,9.2,40,116,17.7,24.9,88.2,2029.56,6842.14,3.37,16,49,2.77,0,33,11.0,99.05,Above Target
REC-037654,2023-07-11,2023,Jul,Q3,IT,North America,Starter Pack,Outbound,EMP-0199,CC-400,4922.0,3507.31,1414.69,28.7,1,7,14.3,8.4,67,36,14.5,30.6,87.7,1571.23,10215.05,6.5,80,43,4.39,1,495,7.1,99.74,Above Target
REC-037655,2024-08-20,2024,Aug,Q3,HR,Europe,Enterprise Suite,Inbound,EMP-0078,CC-400,85320.49,68999.87,16320.62,19.1,3,2,150.0,7.2,31,13,16.3,21.7,54.1,1301.88,2036.68,1.56,28,8,4.94,0,5,23.4,98.85,On Track
REC-037656,2023-01-05,2023,Jan,Q1,Marketing,North America,Pro Plan,Direct Sales,EMP-0183,CC-400,21819.45,18517.47,3301.98,15.1,1,18,5.6,7.5,39,17,10.6,26.5,84.3,1174.33,4255.1,3.62,15,10,3.6,1,358,13.7,99.68,Below Target
REC-037657,2022-04-18,2022,Apr,Q2,Customer Success,North America,Pro Plan,Online,EMP-0113,CC-100,28389.76,16614.48,11775.28,41.5,2,18,11.1,5.9,65,87,15.6,16.3,95.0,1489.28,6028.38,4.05,14,2,3.66,1,176,22.4,98.9,Above Target
REC-037658,2022-06-21,2022,Jun,Q2,Finance,Europe,Starter Pack,Direct Sales,EMP-0081,CC-200,3886.77,2407.41,1479.36,38.1,1,17,5.9,9.5,50,163,15.9,23.7,61.9,963.65,4577.93,4.75,7,12,5.49,1,478,16.5,98.75,Below Target
REC-037659,2022-02-03,2022,Feb,Q1,Marketing,MEA,Enterprise Suite,Partner,EMP-0159,CC-400,120144.72,92969.72,27175.0,22.6,2,1,200.0,8.1,18,32,9.2,17.0,64.6,1220.96,1861.28,1.52,105,39,1.58,1,202,12.0,98.79,Above Target
REC-037660,2024-03-15,2024,Mar,Q1,IT,Latin America,Consulting,Outbound,EMP-0154,CC-100,29355.31,20088.4,9266.91,31.6,0,10,0.0,7.1,33,53,16.6,28.1,83.5,659.43,3966.47,6.01,11,7,2.89,1,184,22.2,99.54,Below Target
REC-037661,2024-11-01,2024,Nov,Q4,Customer Success,North America,Starter Pack,Outbound,EMP-0066,CC-100,5033.95,3078.88,1955.07,38.8,4,2,200.0,6.3,63,114,19.2,22.2,79.5,1729.45,7646.07,4.42,80,31,4.98,1,227,18.8,98.95,Above Target
REC-037662,2024-05-26,2024,May,Q2,Operations,North America,Starter Pack,Inbound,EMP-0115,CC-100,3756.17,2736.11,1020.06,27.2,0,8,0.0,8.2,44,143,19.1,17.2,78.2,1045.61,3778.49,3.61,142,17,1.95,0,218,15.8,98.25,Below Target
REC-037663,2023-01-05,2023,Jan,Q1,Legal,Europe,Enterprise Suite,Online,EMP-0189,CC-500,52605.67,32762.66,19843.01,37.7,2,3,66.7,9.2,42,13,14.4,14.4,81.0,681.34,3046.63,4.47,56,8,3.51,1,379,14.3,97.48,Below Target
REC-037664,2022-06-25,2022,Jun,Q2,Legal,Latin America,Enterprise Suite,Online,EMP-0081,CC-200,60128.14,30592.05,29536.09,49.1,4,15,26.7,6.5,26,57,21.8,42.3,68.4,886.35,6458.54,7.29,34,15,2.48,1,190,8.4,98.48,Below Target
REC-037665,2022-09-09,2022,Sep,Q3,Marketing,MEA,Pro Plan,Inbound,EMP-0035,CC-200,19053.89,12841.72,6212.17,32.6,4,16,25.0,7.1,45,119,17.4,34.9,100.0,986.0,4740.07,4.81,32,41,1.61,1,64,26.2,99.3,Below Target
REC-037666,2023-03-20,2023,Mar,Q1,Legal,North America,Starter Pack,Outbound,EMP-0190,CC-200,3884.16,2402.06,1482.1,38.2,2,13,15.4,7.7,74,178,14.8,28.6,89.5,723.41,2265.24,3.13,139,14,3.81,1,395,24.9,99.29,Below Target
REC-037667,2022-12-07,2022,Dec,Q4,HR,North America,Pro Plan,Direct Sales,EMP-0090,CC-400,18590.9,11991.29,6599.61,35.5,4,11,36.4,9.3,84,109,12.9,25.2,99.5,1303.02,5153.84,3.96,6,27,2.37,1,345,22.2,98.62,Below Target
REC-037668,2024-11-05,2024,Nov,Q4,Marketing,North America,Enterprise Suite,Direct Sales,EMP-0084,CC-500,92458.85,74597.67,17861.18,19.3,3,4,75.0,10.0,53,192,14.6,28.5,77.7,892.99,4537.33,5.08,147,32,3.5,1,113,4.1,100.0,Above Target
REC-037669,2022-12-04,2022,Dec,Q4,Legal,North America,Enterprise Suite,Inbound,EMP-0180,CC-200,105544.57,71711.17,33833.4,32.1,0,11,0.0,8.4,52,46,17.2,14.7,65.7,911.09,4145.4,4.55,139,44,3.63,1,122,15.0,98.98,Above Target
REC-037670,2022-09-12,2022,Sep,Q3,IT,Europe,Starter Pack,Online,EMP-0065,CC-400,4693.87,2986.36,1707.51,36.4,1,1,100.0,8.2,41,183,18.2,30.7,71.0,1459.5,6196.2,4.25,81,34,3.65,1,327,20.9,98.46,On Track
REC-037671,2023-07-18,2023,Jul,Q3,Sales,Asia Pacific,Starter Pack,Online,EMP-0042,CC-100,5604.13,3146.28,2457.85,43.9,2,8,25.0,8.8,54,41,15.7,36.1,84.7,1299.08,4106.85,3.16,8,48,2.6,1,34,22.5,99.35,Above Target
REC-037672,2024-11-25,2024,Nov,Q4,HR,Asia Pacific,Add-On Services,Direct Sales,EMP-0159,CC-300,5554.31,3711.62,1842.69,33.2,3,12,25.0,7.7,82,192,10.0,27.1,71.8,1642.43,8150.04,4.96,82,42,5.08,0,337,16.9,98.68,Below Target
REC-037673,2022-04-23,2022,Apr,Q2,Finance,Europe,Starter Pack,Direct Sales,EMP-0127,CC-400,4631.1,3038.37,1592.73,34.4,2,3,66.7,9.7,34,91,10.5,34.1,89.8,1248.57,4993.0,4.0,7,17,4.82,1,459,15.1,99.86,On Track
REC-037674,2024-12-13,2024,Dec,Q4,Legal,North America,Enterprise Suite,Outbound,EMP-0169,CC-100,107958.23,70419.15,37539.08,34.8,1,3,33.3,7.0,43,120,11.9,20.6,66.3,1346.24,7812.34,5.8,125,1,2.32,1,96,21.1,99.93,Above Target
REC-037675,2023-11-28,2023,Nov,Q4,Marketing,MEA,Enterprise Suite,Direct Sales,EMP-0016,CC-100,96058.53,73633.82,22424.71,23.3,4,6,66.7,5.7,52,107,10.4,30.5,89.4,1671.42,7159.58,4.28,148,7,1.77,1,157,21.5,99.26,Above Target
REC-037676,2022-02-08,2022,Feb,Q1,Marketing,MEA,Add-On Services,Inbound,EMP-0053,CC-200,9944.12,7470.19,2473.93,24.9,1,2,50.0,9.1,51,26,20.6,38.6,100.0,1707.86,4550.48,2.66,97,41,3.21,1,288,10.4,98.15,Above Target
REC-037677,2023-09-16,2023,Sep,Q3,Legal,Latin America,Enterprise Suite,Partner,EMP-0166,CC-500,105741.25,69444.87,36296.38,34.3,3,4,75.0,7.4,49,191,17.0,22.6,95.5,1644.9,7256.0,4.41,52,32,3.33,1,184,37.0,98.7,Above Target
REC-037678,2022-06-26,2022,Jun,Q2,Finance,Asia Pacific,Starter Pack,Direct Sales,EMP-0063,CC-200,5334.5,2781.76,2552.74,47.9,1,4,25.0,8.8,44,83,13.3,22.7,73.9,753.65,3697.14,4.91,122,41,4.84,1,76,32.1,98.62,Above Target
REC-037679,2023-05-27,2023,May,Q2,Sales,North America,Enterprise Suite,Direct Sales,EMP-0103,CC-400,99808.97,59830.39,39978.58,40.1,2,19,10.5,8.9,57,196,21.6,35.3,85.4,1379.14,7010.8,5.08,40,23,3.1,1,182,20.8,98.21,Above Target
REC-037680,2022-11-06,2022,Nov,Q4,Operations,Asia Pacific,Consulting,Inbound,EMP-0083,CC-200,43532.2,29620.13,13912.07,32.0,4,6,66.7,9.6,19,17,17.1,37.0,81.7,1498.33,5142.17,3.43,92,44,3.46,1,463,19.0,98.89,Above Target
REC-037681,2023-06-29,2023,Jun,Q2,Sales,North America,Starter Pack,Outbound,EMP-0169,CC-400,4014.47,2102.35,1912.12,47.6,4,11,36.4,9.5,32,196,15.8,19.3,64.9,1193.47,4144.29,3.47,92,23,4.13,1,358,20.2,98.88,Below Target
REC-037682,2024-09-19,2024,Sep,Q3,Sales,North America,Add-On Services,Direct Sales,EMP-0109,CC-500,6413.85,2939.46,3474.39,54.2,2,13,15.4,7.5,39,73,23.8,26.3,78.9,1377.88,5214.62,3.78,147,23,4.77,1,209,7.2,98.38,Below Target
REC-037683,2023-09-24,2023,Sep,Q3,Operations,Asia Pacific,Enterprise Suite,Online,EMP-0038,CC-300,107185.31,64735.27,42450.04,39.6,3,12,25.0,7.4,35,131,15.2,21.7,85.6,538.22,3280.92,6.1,122,15,3.43,1,413,18.2,99.47,Above Target
REC-037684,2024-10-01,2024,Oct,Q4,Marketing,North America,Pro Plan,Direct Sales,EMP-0115,CC-400,16906.04,13152.04,3754.0,22.2,1,17,5.9,7.2,40,176,4.2,16.7,61.5,506.88,1687.28,3.33,73,18,3.55,1,395,13.4,98.83,Below Target
REC-037685,2023-01-20,2023,Jan,Q1,Sales,Europe,Consulting,Partner,EMP-0002,CC-400,33355.93,16810.21,16545.72,49.6,3,19,15.8,6.8,57,52,11.7,13.4,91.1,917.25,4692.64,5.12,44,11,2.15,0,200,18.4,99.8,On Track
REC-037686,2022-03-13,2022,Mar,Q1,Operations,Asia Pacific,Pro Plan,Online,EMP-0108,CC-500,33945.07,24366.02,9579.05,28.2,1,1,100.0,9.7,33,139,12.1,27.8,70.1,675.85,2908.88,4.3,107,46,2.69,1,435,20.1,99.49,Above Target
REC-037687,2024-06-08,2024,Jun,Q2,Sales,North America,Enterprise Suite,Direct Sales,EMP-0174,CC-500,70195.49,34154.16,36041.33,51.3,1,4,25.0,8.7,70,131,14.0,24.1,92.2,1386.04,6277.07,4.53,34,1,4.72,1,125,19.1,99.15,Below Target
REC-037688,2024-12-15,2024,Dec,Q4,Finance,Europe,Consulting,Inbound,EMP-0092,CC-200,44271.44,30421.56,13849.88,31.3,1,15,6.7,6.7,85,107,13.4,29.9,84.5,1445.92,4450.33,3.08,77,15,3.22,1,294,10.1,99.14,Above Target
REC-037689,2024-07-22,2024,Jul,Q3,Sales,Asia Pacific,Starter Pack,Online,EMP-0006,CC-200,5444.59,2786.42,2658.17,48.8,4,9,44.4,10.0,43,12,8.4,17.1,47.6,1769.0,10384.56,5.87,73,6,3.52,1,406,11.4,99.01,Above Target
REC-037690,2024-05-04,2024,May,Q2,Marketing,North America,Add-On Services,Direct Sales,EMP-0040,CC-500,13454.57,10108.95,3345.62,24.9,1,10,10.0,8.1,60,40,11.2,19.2,57.6,1013.98,2534.6,2.5,29,42,3.49,0,123,23.6,99.38,Above Target
REC-037691,2023-02-15,2023,Feb,Q1,HR,Asia Pacific,Enterprise Suite,Online,EMP-0190,CC-300,85430.25,42881.08,42549.17,49.8,1,13,7.7,7.6,14,128,18.8,50.9,69.7,1551.93,8138.23,5.24,17,33,2.6,0,197,18.0,98.77,On Track
REC-037692,2024-03-25,2024,Mar,Q1,Marketing,Latin America,Enterprise Suite,Direct Sales,EMP-0077,CC-300,72695.93,61194.44,11501.49,15.8,4,4,100.0,6.1,61,44,14.8,24.1,80.0,1415.52,4349.28,3.07,16,19,3.74,1,414,24.8,99.03,Below Target
REC-037693,2023-07-15,2023,Jul,Q3,Customer Success,MEA,Pro Plan,Inbound,EMP-0054,CC-300,28786.72,14198.14,14588.58,50.7,2,14,14.3,9.6,48,123,13.5,22.9,92.1,1348.42,5157.92,3.83,105,20,1.86,1,60,6.9,98.66,Above Target
REC-037694,2022-07-30,2022,Jul,Q3,IT,Europe,Starter Pack,Direct Sales,EMP-0194,CC-500,2494.7,1404.39,1090.31,43.7,3,10,30.0,7.1,58,40,11.3,19.5,76.2,683.66,2504.65,3.66,118,28,3.49,1,428,24.2,99.04,Below Target
REC-037695,2023-12-24,2023,Dec,Q4,HR,MEA,Enterprise Suite,Partner,EMP-0095,CC-500,106843.74,73052.19,33791.55,31.6,0,18,0.0,7.1,19,91,21.9,18.1,62.5,764.08,3354.52,4.39,135,29,1.23,1,208,10.8,99.48,Above Target
REC-037696,2022-09-08,2022,Sep,Q3,Sales,Latin America,Consulting,Partner,EMP-0142,CC-300,36600.77,20291.6,16309.17,44.6,2,13,15.4,7.4,43,189,10.8,17.4,69.9,2090.5,8427.65,4.03,16,17,3.79,1,208,28.2,99.29,On Track
REC-037697,2024-05-10,2024,May,Q2,Sales,North America,Enterprise Suite,Partner,EMP-0149,CC-400,73706.82,36468.67,37238.15,50.5,4,5,80.0,9.1,44,116,16.5,21.4,56.1,1631.23,9744.99,5.97,143,4,2.54,1,57,19.1,99.87,Below Target
REC-037698,2022-12-17,2022,Dec,Q4,Sales,North America,Enterprise Suite,Online,EMP-0145,CC-300,84815.08,40917.26,43897.82,51.8,2,16,12.5,6.7,40,187,7.7,11.9,65.2,601.64,2662.62,4.43,75,45,5.66,1,489,21.3,98.9,On Track
REC-037699,2024-06-26,2024,Jun,Q2,Finance,Latin America,Enterprise Suite,Partner,EMP-0160,CC-200,85744.71,56226.89,29517.82,34.4,3,6,50.0,6.4,14,139,13.2,34.3,74.5,1038.72,5123.94,4.93,65,25,2.33,1,318,10.9,99.58,On Track
